timedifference,trialnumber,blocknumber,xpos,ypos
5,132,1,667,411
5,132,1,635,379
5,132,1,603,349
5,132,1,573,319
5,132,1,543,291
5,132,1,513,265
5,132,1,487,241
5,132,1,463,219
5,132,1,441,199
0,133,1,967,871
5,133,1,961,858
5,133,1,957,836
5,133,1,951,802
5,133,1,947,779
5,133,1,943,743
5,133,1,939,701
5,133,1,939,657
5,133,1,939,609
5,133,1,939,557
5,133,1,943,508
5,133,1,949,460
5,133,1,957,419
5,133,1,967,382
5,133,1,976,348
5,133,1,984,321
5,133,1,990,297
5,133,1,994,277
5,133,1,998,257
5,133,1,1000,237
5,133,1,1002,224
5,133,1,1002,210
5,133,1,1004,197
5,133,1,1004,186
5,133,1,1005,177
5,133,1,1005,169
5,133,1,1005,162
5,133,1,1005,156
5,133,1,1005,148
5,133,1,1005,142
5,133,1,1004,137
5,133,1,999,127
5,133,1,993,120
5,133,1,984,112
5,133,1,974,105
5,133,1,962,99
5,133,1,951,96
5,133,1,937,94
5,133,1,921,92
5,133,1,906,90
5,133,1,888,90
5,133,1,868,88
5,133,1,848,88
5,133,1,828,88
5,133,1,804,88
5,133,1,786,90
5,133,1,762,90
5,133,1,736,92
5,133,1,708,92
5,133,1,688,94
5,133,1,662,94
5,133,1,644,94
5,133,1,620,92
5,133,1,596,88
5,133,1,564,84
5,133,1,540,80
5,133,1,508,74
5,133,1,474,70
5,133,1,432,64
0,134,1,1049,948
5,134,1,1044,940
5,134,1,1036,930
5,134,1,1024,916
5,134,1,1012,896
5,134,1,996,875
5,134,1,976,849
5,134,1,956,819
5,134,1,932,791
5,134,1,910,759
5,134,1,886,729
5,134,1,864,699
5,134,1,840,667
5,134,1,816,637
5,134,1,792,605
5,134,1,768,573
5,134,1,744,543
5,134,1,720,511
5,134,1,700,481
5,134,1,682,453
5,134,1,667,427
5,134,1,655,402
5,134,1,649,380
5,134,1,645,362
5,134,1,643,340
5,134,1,643,320
5,134,1,643,300
5,134,1,645,283
5,134,1,645,269
5,134,1,645,258
5,134,1,644,252
5,134,1,642,244
5,134,1,637,237
5,134,1,633,230
5,134,1,628,224
5,134,1,622,217
5,134,1,617,212
5,134,1,607,206
5,134,1,594,199
5,134,1,578,191
5,134,1,558,181
5,134,1,536,171
5,134,1,510,161
5,134,1,485,151
5,134,1,457,139
0,136,1,953,799
5,136,1,951,790
5,136,1,949,777
5,136,1,948,763
5,136,1,946,747
5,136,1,944,736
5,136,1,942,723
5,136,1,939,713
5,136,1,935,705
5,136,1,933,695
5,136,1,932,688
5,136,1,928,680
5,136,1,927,677
5,136,1,927,672
5,136,1,926,669
5,136,1,926,667
5,136,1,924,665
5,136,1,924,663
5,136,1,923,661
5,136,1,923,660
5,136,1,921,657
5,136,1,919,654
5,136,1,917,649
5,136,1,915,645
5,136,1,912,637
5,136,1,908,630
5,136,1,903,622
5,136,1,895,611
5,136,1,887,597
5,136,1,875,581
5,136,1,863,560
5,136,1,849,538
5,136,1,833,512
5,136,1,815,484
5,136,1,795,454
5,136,1,773,422
5,136,1,751,390
5,136,1,727,356
5,136,1,703,320
5,136,1,675,280
5,136,1,645,242
5,136,1,617,206
5,136,1,587,172
5,136,1,557,144
5,136,1,531,118
5,136,1,501,94
5,136,1,475,72
5,136,1,449,52
0,137,1,930,858
5,137,1,928,855
5,137,1,926,849
5,137,1,923,843
5,137,1,923,839
5,137,1,922,833
5,137,1,920,827
5,137,1,919,824
5,137,1,919,822
5,137,1,918,819
5,137,1,918,817
5,137,1,916,816
5,137,1,916,813
5,137,1,915,811
5,137,1,915,808
5,137,1,914,805
5,137,1,913,803
5,137,1,913,799
5,137,1,912,793
5,137,1,912,788
5,137,1,910,781
5,137,1,910,773
5,137,1,912,764
5,137,1,914,751
5,137,1,917,735
5,137,1,921,717
5,137,1,927,697
5,137,1,937,674
5,137,1,947,651
5,137,1,961,621
5,137,1,979,593
5,137,1,999,563
5,137,1,1019,533
5,137,1,1041,503
5,137,1,1063,475
5,137,1,1083,453
5,137,1,1103,433
5,137,1,1121,415
5,137,1,1138,399
5,137,1,1158,381
5,137,1,1176,365
5,137,1,1198,347
5,137,1,1220,327
5,137,1,1246,309
5,137,1,1272,291
5,137,1,1304,271
5,137,1,1326,251
5,137,1,1354,233
5,137,1,1386,213
5,137,1,1406,195
5,137,1,1430,173
5,137,1,1442,160
5,137,1,1454,142
5,137,1,1457,132
5,137,1,1459,123
5,137,1,1458,116
5,137,1,1453,109
5,137,1,1444,107
5,137,1,1431,105
5,137,1,1411,105
5,137,1,1385,105
5,137,1,1355,111
5,137,1,1319,117
5,137,1,1277,123
5,137,1,1232,131
5,137,1,1184,139
5,137,1,1134,147
5,137,1,1084,153
5,137,1,1038,157
5,137,1,992,161
5,137,1,950,161
5,137,1,910,157
5,137,1,872,151
5,137,1,837,145
5,137,1,803,139
5,137,1,771,133
5,137,1,743,127
5,137,1,719,121
5,137,1,695,115
5,137,1,675,109
5,137,1,657,103
5,137,1,640,97
5,137,1,630,93
5,137,1,618,88
5,137,1,605,82
5,137,1,595,80
5,137,1,582,75
5,137,1,575,71
5,137,1,568,69
5,137,1,561,67
5,137,1,556,65
5,137,1,553,64
5,137,1,551,64
5,137,1,549,63
5,137,1,546,63
5,137,1,543,61
5,137,1,540,61
5,137,1,536,61
5,137,1,530,59
5,137,1,524,57
5,137,1,513,55
5,137,1,504,54
5,137,1,491,52
5,137,1,473,50
5,137,1,455,48
0,138,1,878,894
5,138,1,878,876
5,138,1,880,854
5,138,1,880,838
5,138,1,882,816
5,138,1,886,794
5,138,1,888,770
5,138,1,890,746
5,138,1,892,724
5,138,1,896,703
5,138,1,900,683
5,138,1,904,665
5,138,1,908,645
5,138,1,912,627
5,138,1,913,610
5,138,1,915,588
5,138,1,915,558
5,138,1,915,538
5,138,1,915,514
5,138,1,915,492
5,138,1,915,470
5,138,1,913,450
5,138,1,913,430
5,138,1,913,410
5,138,1,913,384
5,138,1,913,370
5,138,1,911,350
5,138,1,911,330
5,138,1,910,319
5,138,1,906,305
5,138,1,900,288
5,138,1,897,278
5,138,1,889,266
5,138,1,882,250
5,138,1,874,239
5,138,1,862,225
5,138,1,848,207
5,138,1,828,183
5,138,1,812,165
5,138,1,790,143
5,138,1,768,119
5,138,1,744,97
5,138,1,716,69
5,138,1,690,45
5,138,1,666,23
5,138,1,644,5
5,138,1,620,0
5,138,1,601,0
5,138,1,581,0
5,138,1,565,0
5,138,1,556,0
5,138,1,550,0
5,138,1,550,0
5,138,1,550,0
5,138,1,550,0
5,138,1,550,0
5,138,1,551,0
5,138,1,556,0
5,138,1,564,0
5,138,1,577,0
5,138,1,597,0
5,138,1,619,0
5,138,1,645,0
5,138,1,675,0
5,138,1,709,0
5,138,1,747,0
5,138,1,789,0
5,138,1,837,1
5,138,1,887,1
5,138,1,939,3
5,138,1,994,5
5,138,1,1050,7
5,138,1,1120,11
5,138,1,1166,13
5,138,1,1224,15
5,138,1,1282,17
5,138,1,1338,19
5,138,1,1404,21
5,138,1,1446,21
0,139,1,890,947
5,139,1,891,937
5,139,1,895,926
5,139,1,897,912
5,139,1,900,899
5,139,1,904,889
5,139,1,907,879
5,139,1,909,873
5,139,1,912,868
5,139,1,915,865
5,139,1,918,862
5,139,1,921,859
5,139,1,925,856
5,139,1,930,854
5,139,1,933,851
5,139,1,934,850
5,139,1,935,850
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,935,849
5,139,1,936,848
5,139,1,940,844
5,139,1,945,834
5,139,1,955,820
5,139,1,966,800
5,139,1,980,779
5,139,1,996,753
5,139,1,1012,723
5,139,1,1032,691
5,139,1,1046,661
5,139,1,1064,627
5,139,1,1082,592
5,139,1,1102,558
5,139,1,1122,524
5,139,1,1142,490
5,139,1,1166,456
5,139,1,1192,420
5,139,1,1226,378
5,139,1,1248,346
5,139,1,1278,302
5,139,1,1310,254
5,139,1,1328,222
5,139,1,1348,188
5,139,1,1364,158
5,139,1,1376,133
5,139,1,1386,109
5,139,1,1390,89
5,139,1,1391,73
5,139,1,1391,58
5,139,1,1391,49
5,139,1,1391,41
5,139,1,1390,34
5,139,1,1390,33
5,139,1,1390,32
5,139,1,1390,32
5,139,1,1390,31
5,139,1,1391,29
5,139,1,1394,27
5,139,1,1402,24
5,139,1,1413,18
5,139,1,1431,14
5,139,1,1455,6
0,140,1,944,918
5,140,1,948,910
5,140,1,951,897
5,140,1,953,885
5,140,1,956,872
5,140,1,958,860
5,140,1,960,849
5,140,1,960,831
5,140,1,960,822
5,140,1,962,809
5,140,1,962,793
5,140,1,962,780
5,140,1,964,762
5,140,1,964,744
5,140,1,964,724
5,140,1,962,702
5,140,1,960,678
5,140,1,956,659
5,140,1,950,639
5,140,1,946,621
5,140,1,942,605
5,140,1,940,591
5,140,1,940,580
5,140,1,939,569
5,140,1,939,561
5,140,1,939,552
5,140,1,941,544
5,140,1,941,536
5,140,1,941,524
5,140,1,941,516
5,140,1,941,506
5,140,1,939,492
5,140,1,935,475
5,140,1,927,453
5,140,1,919,431
5,140,1,907,407
5,140,1,893,381
5,140,1,878,352
5,140,1,858,320
5,140,1,838,290
5,140,1,814,258
5,140,1,790,224
5,140,1,762,190
5,140,1,736,154
5,140,1,710,122
5,140,1,688,94
5,140,1,666,68
5,140,1,648,46
5,140,1,632,28
5,140,1,616,12
5,140,1,602,0
5,140,1,586,0
5,140,1,568,0
5,140,1,557,0
5,140,1,537,0
5,140,1,523,0
5,140,1,507,0
5,140,1,489,0
5,140,1,477,0
5,140,1,464,0
5,140,1,450,0
0,141,1,905,788
5,141,1,901,772
5,141,1,897,750
5,141,1,895,728
5,141,1,892,708
5,141,1,890,689
5,141,1,886,671
5,141,1,884,653
5,141,1,880,635
5,141,1,878,617
5,141,1,873,599
5,141,1,869,582
5,141,1,863,566
5,141,1,860,550
5,141,1,856,539
5,141,1,855,534
5,141,1,855,531
5,141,1,855,530
5,141,1,855,528
5,141,1,857,525
5,141,1,862,517
5,141,1,870,508
5,141,1,877,496
5,141,1,885,483
5,141,1,891,469
5,141,1,895,451
5,141,1,897,433
5,141,1,897,417
5,141,1,895,402
5,141,1,891,388
5,141,1,884,374
5,141,1,876,363
5,141,1,866,349
5,141,1,855,337
5,141,1,841,327
5,141,1,829,316
5,141,1,821,308
5,141,1,812,302
5,141,1,805,294
5,141,1,797,289
5,141,1,788,283
5,141,1,783,275
5,141,1,775,269
5,141,1,766,262
5,141,1,758,256
5,141,1,747,248
5,141,1,741,243
5,141,1,730,237
5,141,1,722,230
5,141,1,713,224
5,141,1,707,219
5,141,1,705,215
5,141,1,704,212
5,141,1,704,211
5,141,1,704,209
5,141,1,709,206
5,141,1,718,199
5,141,1,730,193
5,141,1,746,185
5,141,1,766,179
5,141,1,788,170
5,141,1,812,164
5,141,1,839,154
5,141,1,869,146
5,141,1,903,136
5,141,1,941,126
5,141,1,983,114
5,141,1,1028,102
5,141,1,1078,90
5,141,1,1129,78
5,141,1,1183,66
5,141,1,1239,54
5,141,1,1293,42
5,141,1,1342,30
5,141,1,1392,20
5,141,1,1436,8
5,141,1,1478,0
0,142,1,982,875
5,142,1,980,868
5,142,1,977,859
5,142,1,974,848
5,142,1,972,843
5,142,1,970,833
5,142,1,967,827
5,142,1,965,820
5,142,1,965,813
5,142,1,965,807
5,142,1,963,799
5,142,1,963,788
5,142,1,963,777
5,142,1,963,764
5,142,1,961,750
5,142,1,961,737
5,142,1,961,724
5,142,1,961,713
5,142,1,963,702
5,142,1,966,690
5,142,1,970,679
5,142,1,973,671
5,142,1,977,664
5,142,1,982,654
5,142,1,986,647
5,142,1,989,637
5,142,1,991,628
5,142,1,992,617
5,142,1,992,604
5,142,1,992,590
5,142,1,991,577
5,142,1,987,555
5,142,1,983,541
5,142,1,977,524
5,142,1,971,502
5,142,1,964,484
5,142,1,956,466
5,142,1,948,453
5,142,1,943,443
5,142,1,941,438
5,142,1,940,435
5,142,1,940,435
5,142,1,940,435
5,142,1,940,434
5,142,1,940,433
5,142,1,941,430
5,142,1,944,427
5,142,1,949,420
5,142,1,956,414
5,142,1,968,406
5,142,1,984,396
5,142,1,1001,382
5,142,1,1021,368
5,142,1,1043,350
5,142,1,1065,330
5,142,1,1087,308
5,142,1,1111,282
5,142,1,1131,256
5,142,1,1155,226
5,142,1,1177,196
5,142,1,1203,164
5,142,1,1229,124
5,142,1,1259,84
5,142,1,1293,46
5,142,1,1331,12
5,142,1,1369,0
5,142,1,1405,0
5,142,1,1441,0
5,142,1,1475,0
0,143,1,921,826
5,143,1,921,820
5,143,1,921,814
5,143,1,920,805
5,143,1,920,796
5,143,1,918,789
5,143,1,917,781
5,143,1,917,772
5,143,1,915,761
5,143,1,913,752
5,143,1,911,743
5,143,1,910,734
5,143,1,906,725
5,143,1,905,718
5,143,1,905,712
5,143,1,903,709
5,143,1,903,706
5,143,1,903,705
5,143,1,903,703
5,143,1,903,701
5,143,1,903,699
5,143,1,904,695
5,143,1,904,689
5,143,1,906,680
5,143,1,908,669
5,143,1,908,655
5,143,1,908,637
5,143,1,906,616
5,143,1,902,594
5,143,1,894,566
5,143,1,886,539
5,143,1,876,512
5,143,1,865,482
5,143,1,853,457
5,143,1,841,429
5,143,1,829,406
5,143,1,819,380
5,143,1,808,356
5,143,1,798,333
5,143,1,786,310
5,143,1,774,286
5,143,1,760,262
5,143,1,746,241
5,143,1,728,217
5,143,1,710,193
5,143,1,692,171
5,143,1,672,151
5,143,1,657,135
5,143,1,643,123
5,143,1,633,113
5,143,1,630,110
5,143,1,628,108
5,143,1,628,108
5,143,1,628,108
5,143,1,628,108
5,143,1,630,107
5,143,1,640,107
5,143,1,654,105
5,143,1,676,105
5,143,1,700,105
5,143,1,730,103
5,143,1,762,101
5,143,1,797,99
5,143,1,835,97
5,143,1,873,93
5,143,1,915,89
5,143,1,957,83
5,143,1,1005,79
5,143,1,1054,73
5,143,1,1108,69
5,143,1,1166,63
5,143,1,1226,55
5,143,1,1286,47
5,143,1,1344,35
5,143,1,1398,25
5,143,1,1450,15
0,144,1,997,887
5,144,1,994,879
5,144,1,990,869
5,144,1,987,860
5,144,1,984,851
5,144,1,980,841
5,144,1,975,832
5,144,1,970,822
5,144,1,964,812
5,144,1,959,801
5,144,1,954,791
5,144,1,948,778
5,144,1,944,766
5,144,1,939,751
5,144,1,933,737
5,144,1,929,721
5,144,1,924,703
5,144,1,918,688
5,144,1,912,670
5,144,1,907,654
5,144,1,901,636
5,144,1,895,621
5,144,1,890,605
5,144,1,886,591
5,144,1,883,582
5,144,1,881,572
5,144,1,881,564
5,144,1,881,558
5,144,1,881,554
5,144,1,883,548
5,144,1,886,540
5,144,1,889,531
5,144,1,893,519
5,144,1,898,509
5,144,1,906,496
5,144,1,914,480
5,144,1,926,462
5,144,1,938,445
5,144,1,951,425
5,144,1,965,407
5,144,1,981,391
5,144,1,995,376
5,144,1,1007,362
5,144,1,1017,350
5,144,1,1026,338
5,144,1,1034,331
5,144,1,1040,325
5,144,1,1043,321
5,144,1,1045,320
5,144,1,1045,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1046,320
5,144,1,1045,320
5,144,1,1042,320
5,144,1,1037,320
5,144,1,1028,322
5,144,1,1015,322
5,144,1,1000,322
5,144,1,982,320
5,144,1,962,318
5,144,1,942,312
5,144,1,920,304
5,144,1,904,298
5,144,1,884,290
5,144,1,862,280
5,144,1,842,268
5,144,1,817,259
5,144,1,791,247
5,144,1,761,233
5,144,1,729,219
5,144,1,693,203
5,144,1,657,187
5,144,1,617,171
5,144,1,579,153
5,144,1,541,139
5,144,1,503,125
5,144,1,465,111
0,145,1,939,853
5,145,1,935,846
5,145,1,931,833
5,145,1,928,819
5,145,1,926,805
5,145,1,924,794
5,145,1,922,781
5,145,1,922,772
5,145,1,922,764
5,145,1,922,756
5,145,1,924,749
5,145,1,926,744
5,145,1,927,738
5,145,1,929,731
5,145,1,930,724
5,145,1,932,717
5,145,1,933,710
5,145,1,935,701
5,145,1,937,694
5,145,1,937,686
5,145,1,938,677
5,145,1,938,669
5,145,1,940,659
5,145,1,940,649
5,145,1,940,636
5,145,1,940,622
5,145,1,940,607
5,145,1,940,591
5,145,1,940,575
5,145,1,942,562
5,145,1,946,551
5,145,1,951,537
5,145,1,956,525
5,145,1,962,513
5,145,1,970,502
5,145,1,975,492
5,145,1,980,484
5,145,1,986,479
5,145,1,990,475
5,145,1,995,470
5,145,1,1000,466
5,145,1,1007,463
5,145,1,1015,457
5,145,1,1022,453
5,145,1,1033,448
5,145,1,1042,442
5,145,1,1056,434
5,145,1,1067,426
5,145,1,1081,414
5,145,1,1095,402
5,145,1,1109,389
5,145,1,1125,371
5,145,1,1141,353
5,145,1,1159,333
5,145,1,1179,309
5,145,1,1201,283
5,145,1,1225,255
5,145,1,1251,225
5,145,1,1281,191
5,145,1,1315,159
5,145,1,1349,127
5,145,1,1387,97
5,145,1,1423,71
5,145,1,1459,47
0,146,1,960,922
5,146,1,956,912
5,146,1,953,900
5,146,1,947,888
5,146,1,939,875
5,146,1,932,859
5,146,1,924,840
5,146,1,914,820
5,146,1,902,797
5,146,1,891,775
5,146,1,879,752
5,146,1,867,730
5,146,1,853,706
5,146,1,847,694
5,146,1,840,685
5,146,1,838,676
5,146,1,835,669
5,146,1,835,662
5,146,1,833,657
5,146,1,832,648
5,146,1,832,642
5,146,1,830,633
5,146,1,829,626
5,146,1,825,617
5,146,1,821,608
5,146,1,816,596
5,146,1,810,583
5,146,1,798,567
5,146,1,785,549
5,146,1,769,530
5,146,1,749,508
5,146,1,727,484
5,146,1,701,458
5,146,1,675,430
5,146,1,645,404
5,146,1,615,376
5,146,1,587,352
5,146,1,559,326
5,146,1,533,302
5,146,1,511,280
5,146,1,491,258
5,146,1,473,238
5,146,1,457,218
5,146,1,441,200
0,147,1,929,852
5,147,1,927,844
5,147,1,927,837
5,147,1,927,826
5,147,1,927,816
5,147,1,927,809
5,147,1,927,801
5,147,1,929,793
5,147,1,929,786
5,147,1,931,776
5,147,1,931,771
5,147,1,932,761
5,147,1,932,752
5,147,1,932,741
5,147,1,934,730
5,147,1,934,719
5,147,1,934,708
5,147,1,934,697
5,147,1,936,686
5,147,1,936,675
5,147,1,936,662
5,147,1,936,651
5,147,1,934,638
5,147,1,932,624
5,147,1,930,610
5,147,1,929,595
5,147,1,927,581
5,147,1,925,566
5,147,1,922,550
5,147,1,922,537
5,147,1,920,526
5,147,1,918,514
5,147,1,916,506
5,147,1,913,496
5,147,1,911,492
5,147,1,910,487
5,147,1,907,481
5,147,1,904,476
5,147,1,900,472
5,147,1,895,467
5,147,1,889,462
5,147,1,882,458
5,147,1,874,452
5,147,1,866,448
5,147,1,856,442
5,147,1,847,435
5,147,1,837,425
5,147,1,826,415
5,147,1,814,401
5,147,1,800,386
5,147,1,784,368
5,147,1,766,350
5,147,1,748,330
5,147,1,730,306
5,147,1,710,284
5,147,1,688,260
5,147,1,666,234
5,147,1,642,208
5,147,1,616,180
5,147,1,588,152
5,147,1,556,122
5,147,1,522,92
5,147,1,484,64
5,147,1,448,38
0,148,1,879,864
5,148,1,879,854
5,148,1,879,841
5,148,1,882,828
5,148,1,884,814
5,148,1,884,803
5,148,1,886,792
5,148,1,886,782
5,148,1,886,771
5,148,1,886,760
5,148,1,884,749
5,148,1,882,738
5,148,1,882,729
5,148,1,881,720
5,148,1,879,712
5,148,1,877,703
5,148,1,877,696
5,148,1,876,688
5,148,1,876,681
5,148,1,876,673
5,148,1,877,664
5,148,1,881,655
5,148,1,883,646
5,148,1,887,632
5,148,1,891,621
5,148,1,894,607
5,148,1,896,591
5,148,1,898,578
5,148,1,900,562
5,148,1,900,546
5,148,1,900,533
5,148,1,900,517
5,148,1,900,501
5,148,1,900,488
5,148,1,896,472
5,148,1,892,457
5,148,1,889,441
5,148,1,883,427
5,148,1,877,415
5,148,1,867,399
5,148,1,860,392
5,148,1,850,380
5,148,1,838,370
5,148,1,829,358
5,148,1,815,348
5,148,1,803,337
5,148,1,791,327
5,148,1,780,315
5,148,1,768,303
5,148,1,754,292
5,148,1,744,282
5,148,1,735,272
5,148,1,729,267
5,148,1,728,263
5,148,1,728,263
5,148,1,728,263
5,148,1,728,262
5,148,1,731,261
5,148,1,737,259
5,148,1,749,255
5,148,1,767,251
5,148,1,786,248
5,148,1,808,244
5,148,1,832,238
5,148,1,862,232
5,148,1,891,226
5,148,1,925,218
5,148,1,963,208
5,148,1,1003,200
5,148,1,1046,188
5,148,1,1094,178
5,148,1,1148,166
5,148,1,1206,154
5,148,1,1254,146
5,148,1,1320,136
5,148,1,1387,126
5,148,1,1453,118
0,149,1,972,853
5,149,1,966,839
5,149,1,961,830
5,149,1,955,816
5,149,1,950,804
5,149,1,946,794
5,149,1,941,783
5,149,1,937,771
5,149,1,932,760
5,149,1,927,742
5,149,1,921,730
5,149,1,911,711
5,149,1,906,697
5,149,1,898,683
5,149,1,895,671
5,149,1,895,664
5,149,1,895,654
5,149,1,898,645
5,149,1,904,627
5,149,1,912,603
5,149,1,919,586
5,149,1,927,560
5,149,1,931,537
5,149,1,935,515
5,149,1,935,499
5,149,1,935,486
5,149,1,933,472
5,149,1,928,460
5,149,1,922,449
5,149,1,914,437
5,149,1,907,427
5,149,1,895,418
5,149,1,881,406
5,149,1,865,394
5,149,1,843,380
5,149,1,819,366
5,149,1,793,352
5,149,1,763,336
5,149,1,733,320
5,149,1,703,302
5,149,1,665,280
5,149,1,641,266
5,149,1,611,244
5,149,1,583,224
5,149,1,551,200
5,149,1,521,176
5,149,1,497,158
5,149,1,469,136
5,149,1,441,116
0,150,1,992,922
5,150,1,988,908
5,150,1,984,890
5,150,1,978,870
5,150,1,971,851
5,150,1,963,833
5,150,1,957,817
5,150,1,953,808
5,150,1,951,796
5,150,1,950,790
5,150,1,950,787
5,150,1,948,783
5,150,1,948,780
5,150,1,948,777
5,150,1,948,775
5,150,1,948,772
5,150,1,948,768
5,150,1,948,764
5,150,1,948,756
5,150,1,948,747
5,150,1,948,739
5,150,1,946,728
5,150,1,943,719
5,150,1,941,710
5,150,1,938,701
5,150,1,936,693
5,150,1,935,687
5,150,1,933,682
5,150,1,933,679
5,150,1,933,677
5,150,1,933,675
5,150,1,933,673
5,150,1,935,669
5,150,1,939,661
5,150,1,943,652
5,150,1,950,642
5,150,1,960,631
5,150,1,972,619
5,150,1,986,605
5,150,1,1000,589
5,150,1,1017,573
5,150,1,1039,553
5,150,1,1059,535
5,150,1,1081,509
5,150,1,1093,490
5,150,1,1103,462
5,150,1,1111,435
5,150,1,1117,401
5,150,1,1121,374
5,150,1,1121,344
5,150,1,1123,318
5,150,1,1123,296
5,150,1,1123,274
5,150,1,1123,256
5,150,1,1121,240
5,150,1,1119,224
5,150,1,1119,211
5,150,1,1117,200
5,150,1,1117,186
5,150,1,1121,171
5,150,1,1130,153
5,150,1,1144,135
5,150,1,1164,113
5,150,1,1190,93
5,150,1,1224,69
5,150,1,1264,45
5,150,1,1312,21
5,150,1,1366,0
5,150,1,1426,0
0,151,1,874,814
5,151,1,874,809
5,151,1,876,803
5,151,1,876,798
5,151,1,877,792
5,151,1,879,788
5,151,1,879,777
5,151,1,881,769
5,151,1,885,758
5,151,1,887,744
5,151,1,890,731
5,151,1,892,716
5,151,1,895,704
5,151,1,897,697
5,151,1,900,687
5,151,1,904,680
5,151,1,905,675
5,151,1,908,667
5,151,1,910,662
5,151,1,911,656
5,151,1,912,652
5,151,1,913,648
5,151,1,913,644
5,151,1,915,639
5,151,1,915,637
5,151,1,915,633
5,151,1,915,629
5,151,1,913,623
5,151,1,912,616
5,151,1,910,609
5,151,1,907,597
5,151,1,905,584
5,151,1,901,568
5,151,1,895,550
5,151,1,889,531
5,151,1,879,505
5,151,1,868,473
5,151,1,850,437
5,151,1,828,401
5,151,1,806,365
5,151,1,780,329
5,151,1,754,297
5,151,1,724,265
5,151,1,706,249
5,151,1,686,233
5,151,1,664,224
5,151,1,654,216
5,151,1,644,212
5,151,1,639,210
5,151,1,638,210
5,151,1,638,210
5,151,1,638,210
5,151,1,639,209
5,151,1,642,209
5,151,1,645,209
5,151,1,648,209
5,151,1,654,209
5,151,1,663,209
5,151,1,682,205
5,151,1,700,203
5,151,1,726,199
5,151,1,764,191
5,151,1,794,187
5,151,1,836,179
5,151,1,880,173
5,151,1,927,166
5,151,1,975,160
5,151,1,1023,152
5,151,1,1070,144
5,151,1,1114,136
5,151,1,1157,126
5,151,1,1199,116
5,151,1,1239,104
5,151,1,1279,92
5,151,1,1319,78
5,151,1,1357,64
5,151,1,1397,48
5,151,1,1437,32
5,151,1,1473,14
0,152,1,1038,880
5,152,1,1044,875
5,152,1,1047,865
5,152,1,1051,858
5,152,1,1054,849
5,152,1,1057,839
5,152,1,1061,830
5,152,1,1064,820
5,152,1,1068,813
5,152,1,1073,805
5,152,1,1076,797
5,152,1,1080,789
5,152,1,1083,782
5,152,1,1086,775
5,152,1,1089,770
5,152,1,1091,764
5,152,1,1092,759
5,152,1,1095,752
5,152,1,1096,747
5,152,1,1098,740
5,152,1,1099,733
5,152,1,1103,726
5,152,1,1105,718
5,152,1,1108,710
5,152,1,1110,705
5,152,1,1111,703
5,152,1,1111,699
5,152,1,1111,698
5,152,1,1113,697
5,152,1,1114,694
5,152,1,1116,693
5,152,1,1117,690
5,152,1,1120,686
5,152,1,1126,681
5,152,1,1133,674
5,152,1,1141,666
5,152,1,1148,654
5,152,1,1155,639
5,152,1,1159,629
5,152,1,1162,613
5,152,1,1164,599
5,152,1,1164,586
5,152,1,1166,573
5,152,1,1166,558
5,152,1,1166,549
5,152,1,1166,538
5,152,1,1166,534
5,152,1,1166,527
5,152,1,1166,521
5,152,1,1166,518
5,152,1,1166,515
5,152,1,1166,512
5,152,1,1166,510
5,152,1,1169,504
5,152,1,1174,497
5,152,1,1182,487
5,152,1,1192,477
5,152,1,1203,467
5,152,1,1215,456
5,152,1,1223,446
5,152,1,1228,436
5,152,1,1230,432
5,152,1,1232,429
5,152,1,1232,427
5,152,1,1232,424
5,152,1,1230,420
5,152,1,1229,419
5,152,1,1228,416
5,152,1,1227,415
5,152,1,1227,414
5,152,1,1227,413
5,152,1,1227,413
5,152,1,1227,412
5,152,1,1227,408
5,152,1,1236,399
5,152,1,1246,391
5,152,1,1264,375
5,152,1,1292,355
5,152,1,1328,333
5,152,1,1380,303
5,152,1,1420,283
5,152,1,1474,257
5,152,1,1532,229
0,153,1,950,847
5,153,1,949,847
5,153,1,949,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,846
5,153,1,948,845
5,153,1,948,844
5,153,1,948,843
5,153,1,946,842
5,153,1,946,840
5,153,1,945,838
5,153,1,945,837
5,153,1,944,836
5,153,1,944,834
5,153,1,944,834
5,153,1,944,834
5,153,1,944,834
5,153,1,944,834
5,153,1,944,834
5,153,1,944,834
5,153,1,944,833
5,153,1,944,832
5,153,1,944,831
5,153,1,945,830
5,153,1,946,829
5,153,1,948,828
5,153,1,949,826
5,153,1,950,823
5,153,1,952,822
5,153,1,953,819
5,153,1,954,816
5,153,1,955,812
5,153,1,959,805
5,153,1,964,797
5,153,1,972,785
5,153,1,982,772
5,153,1,996,754
5,153,1,1014,732
5,153,1,1038,704
5,153,1,1066,670
5,153,1,1100,630
5,153,1,1138,584
5,153,1,1178,534
5,153,1,1218,482
5,153,1,1256,428
5,153,1,1294,374
5,153,1,1330,322
5,153,1,1362,274
