timedifference,trialnumber,blocknumber,xpos,ypos
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
5,7,3,1010,553
0,14,3,966,833
5,14,3,966,826
5,14,3,968,820
5,14,3,972,807
5,14,3,972,802
5,14,3,975,793
5,14,3,976,785
5,14,3,978,781
5,14,3,978,777
5,14,3,979,773
5,14,3,981,769
5,14,3,981,765
5,14,3,982,761
5,14,3,983,759
5,14,3,983,757
5,14,3,986,753
5,14,3,986,749
5,14,3,987,743
5,14,3,990,735
5,14,3,990,729
5,14,3,992,724
5,14,3,993,712
5,14,3,995,703
5,14,3,997,689
5,14,3,999,678
5,14,3,1001,662
5,14,3,1003,649
5,14,3,1005,640
5,14,3,1005,631
5,14,3,1006,620
5,14,3,1006,614
5,14,3,1006,606
5,14,3,1006,602
5,14,3,1006,597
5,14,3,1006,595
5,14,3,1006,593
5,14,3,1006,592
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1006,591
5,14,3,1007,591
5,14,3,1007,591
5,14,3,1007,591
5,14,3,1008,590
5,14,3,1008,588
5,14,3,1008,587
5,14,3,1008,585
5,14,3,1009,583
5,14,3,1009,581
5,14,3,1012,576
5,14,3,1012,570
5,14,3,1012,568
5,14,3,1012,566
5,14,3,1012,559
5,14,3,1012,555
5,14,3,1012,547
5,14,3,1012,543
5,14,3,1012,534
5,14,3,1012,529
5,14,3,1012,522
5,14,3,1010,518
5,14,3,1009,510
5,14,3,1007,505
5,14,3,1006,498
5,14,3,1004,495
5,14,3,1001,490
5,14,3,999,486
5,14,3,996,483
5,14,3,995,482
5,14,3,994,478
5,14,3,993,477
5,14,3,993,476
5,14,3,992,475
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,474
5,14,3,992,473
5,14,3,992,473
5,14,3,992,473
5,14,3,992,473
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,992,472
5,14,3,993,472
5,14,3,993,472
5,14,3,994,471
5,14,3,995,470
5,14,3,996,468
5,14,3,996,467
5,14,3,998,464
5,14,3,999,462
5,14,3,1000,460
5,14,3,1002,457
5,14,3,1003,453
5,14,3,1005,451
5,14,3,1006,448
5,14,3,1007,447
5,14,3,1009,445
5,14,3,1010,442
5,14,3,1011,441
5,14,3,1015,437
5,14,3,1016,435
5,14,3,1022,431
5,14,3,1025,426
5,14,3,1036,417
5,14,3,1043,411
5,14,3,1060,397
5,14,3,1073,386
5,14,3,1094,369
5,14,3,1115,352
5,14,3,1132,341
5,14,3,1158,322
5,14,3,1175,309
5,14,3,1209,288
5,14,3,1232,273
5,14,3,1268,250
5,14,3,1294,233
5,14,3,1332,207
5,14,3,1358,190
5,14,3,1396,169
5,14,3,1434,146
5,14,3,1458,133
0,16,3,1029,796
5,16,3,1027,789
5,16,3,1026,779
5,16,3,1026,767
5,16,3,1026,758
5,16,3,1026,748
5,16,3,1026,741
5,16,3,1026,734
5,16,3,1026,728
5,16,3,1026,718
5,16,3,1026,709
5,16,3,1026,699
5,16,3,1026,693
5,16,3,1026,683
5,16,3,1026,674
5,16,3,1024,659
5,16,3,1024,649
5,16,3,1024,639
5,16,3,1024,630
5,16,3,1024,620
5,16,3,1024,614
5,16,3,1024,604
5,16,3,1024,595
5,16,3,1025,585
5,16,3,1025,579
5,16,3,1027,571
5,16,3,1027,564
5,16,3,1028,557
5,16,3,1030,551
5,16,3,1030,543
5,16,3,1032,539
5,16,3,1032,533
5,16,3,1032,526
5,16,3,1032,520
5,16,3,1032,515
5,16,3,1032,508
5,16,3,1032,502
5,16,3,1030,494
5,16,3,1030,488
5,16,3,1027,478
5,16,3,1025,473
5,16,3,1022,463
5,16,3,1018,456
5,16,3,1015,446
5,16,3,1011,439
5,16,3,1006,429
5,16,3,1003,419
5,16,3,993,407
5,16,3,985,394
5,16,3,980,386
5,16,3,973,376
5,16,3,961,357
5,16,3,952,346
5,16,3,937,327
5,16,3,927,317
5,16,3,910,302
5,16,3,897,293
5,16,3,876,279
5,16,3,863,270
5,16,3,848,262
5,16,3,825,249
5,16,3,808,242
5,16,3,784,234
5,16,3,770,228
5,16,3,746,219
5,16,3,731,215
5,16,3,710,208
5,16,3,697,204
5,16,3,682,200
5,16,3,675,199
5,16,3,664,197
5,16,3,661,195
5,16,3,660,194
5,16,3,659,194
5,16,3,659,194
5,16,3,659,194
5,16,3,659,194
5,16,3,659,194
5,16,3,659,194
5,16,3,660,193
5,16,3,661,192
5,16,3,665,190
5,16,3,667,190
5,16,3,675,185
5,16,3,684,181
5,16,3,705,175
5,16,3,718,171
5,16,3,745,160
5,16,3,767,154
5,16,3,801,143
5,16,3,824,139
5,16,3,862,131
5,16,3,901,122
5,16,3,926,116
5,16,3,964,107
5,16,3,990,101
5,16,3,1015,94
5,16,3,1056,88
5,16,3,1081,82
5,16,3,1119,75
5,16,3,1143,71
5,16,3,1179,65
5,16,3,1200,63
5,16,3,1232,58
5,16,3,1260,52
5,16,3,1275,50
5,16,3,1294,46
5,16,3,1306,44
5,16,3,1322,42
5,16,3,1328,42
5,16,3,1333,42
5,16,3,1338,40
5,16,3,1341,40
5,16,3,1342,40
5,16,3,1343,40
5,16,3,1343,40
5,16,3,1344,40
5,16,3,1344,40
5,16,3,1344,40
5,16,3,1345,40
5,16,3,1346,40
5,16,3,1346,41
5,16,3,1347,41
5,16,3,1347,41
5,16,3,1348,41
5,16,3,1349,42
5,16,3,1350,42
5,16,3,1350,42
5,16,3,1351,42
5,16,3,1351,42
5,16,3,1352,42
5,16,3,1352,43
5,16,3,1354,43
5,16,3,1355,44
5,16,3,1357,46
5,16,3,1361,47
5,16,3,1365,48
5,16,3,1375,51
5,16,3,1385,53
5,16,3,1394,55
5,16,3,1410,57
5,16,3,1422,59
5,16,3,1435,61
5,16,3,1456,65
5,16,3,1471,67
0,18,3,1097,780
5,18,3,1097,774
5,18,3,1097,762
5,18,3,1097,747
5,18,3,1097,728
5,18,3,1097,716
5,18,3,1097,697
5,18,3,1097,684
5,18,3,1099,669
5,18,3,1099,651
5,18,3,1099,638
5,18,3,1099,625
5,18,3,1099,614
5,18,3,1099,598
5,18,3,1097,591
5,18,3,1096,576
5,18,3,1091,563
5,18,3,1085,547
5,18,3,1081,537
5,18,3,1073,518
5,18,3,1067,506
5,18,3,1058,486
5,18,3,1052,476
5,18,3,1044,462
5,18,3,1042,455
5,18,3,1037,445
5,18,3,1035,440
5,18,3,1034,435
5,18,3,1034,432
5,18,3,1034,430
5,18,3,1033,429
5,18,3,1033,428
5,18,3,1033,427
5,18,3,1032,426
5,18,3,1032,425
5,18,3,1032,425
5,18,3,1032,425
5,18,3,1032,424
5,18,3,1032,424
5,18,3,1032,424
5,18,3,1032,423
5,18,3,1031,423
5,18,3,1031,422
5,18,3,1031,421
5,18,3,1030,420
5,18,3,1030,419
5,18,3,1029,417
5,18,3,1029,415
5,18,3,1028,412
5,18,3,1026,410
5,18,3,1025,406
5,18,3,1022,402
5,18,3,1017,394
5,18,3,1013,386
5,18,3,1007,381
5,18,3,1002,374
5,18,3,995,365
5,18,3,988,360
5,18,3,976,350
5,18,3,966,342
5,18,3,952,332
5,18,3,933,323
5,18,3,920,317
5,18,3,905,308
5,18,3,882,300
5,18,3,867,293
5,18,3,841,285
5,18,3,824,276
5,18,3,797,268
5,18,3,769,259
5,18,3,750,253
5,18,3,733,247
5,18,3,705,240
5,18,3,688,234
5,18,3,665,227
5,18,3,650,221
5,18,3,629,215
5,18,3,616,210
5,18,3,597,206
5,18,3,584,204
5,18,3,565,200
5,18,3,552,198
5,18,3,536,192
5,18,3,524,190
5,18,3,510,186
5,18,3,501,184
5,18,3,488,182
5,18,3,481,180
5,18,3,474,179
5,18,3,470,179
5,18,3,466,177
5,18,3,462,177
5,18,3,460,177
5,18,3,457,176
5,18,3,455,176
5,18,3,453,176
5,18,3,452,176
5,18,3,451,176
5,18,3,450,175
5,18,3,448,175
5,18,3,447,175
5,18,3,445,175
5,18,3,444,175
5,18,3,444,174
5,18,3,443,174
5,18,3,443,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,442,174
5,18,3,441,174
0,20,3,854,806
5,20,3,858,796
5,20,3,861,783
5,20,3,863,771
5,20,3,867,755
5,20,3,869,746
5,20,3,873,732
5,20,3,875,720
5,20,3,879,704
5,20,3,883,692
5,20,3,889,676
5,20,3,891,663
5,20,3,897,647
5,20,3,901,638
5,20,3,907,619
5,20,3,912,604
5,20,3,918,585
5,20,3,922,572
5,20,3,929,551
5,20,3,931,536
5,20,3,937,517
5,20,3,941,495
5,20,3,946,483
5,20,3,950,468
5,20,3,954,447
5,20,3,956,434
5,20,3,961,413
5,20,3,963,400
5,20,3,965,381
5,20,3,965,371
5,20,3,969,356
5,20,3,969,347
5,20,3,970,336
5,20,3,970,330
5,20,3,972,324
5,20,3,972,320
5,20,3,973,315
5,20,3,973,310
5,20,3,975,305
5,20,3,975,303
5,20,3,975,301
5,20,3,975,298
5,20,3,975,295
5,20,3,975,293
5,20,3,973,290
5,20,3,973,288
5,20,3,972,285
5,20,3,972,281
5,20,3,972,277
5,20,3,971,273
5,20,3,971,268
5,20,3,971,265
5,20,3,971,260
5,20,3,972,256
5,20,3,973,250
5,20,3,975,246
5,20,3,980,240
5,20,3,981,235
5,20,3,988,227
5,20,3,993,222
5,20,3,999,215
5,20,3,1007,210
5,20,3,1017,203
5,20,3,1027,199
5,20,3,1043,191
5,20,3,1056,187
5,20,3,1077,176
5,20,3,1101,168
5,20,3,1116,161
5,20,3,1133,157
5,20,3,1160,151
5,20,3,1177,146
5,20,3,1203,140
5,20,3,1220,136
5,20,3,1247,129
5,20,3,1264,127
5,20,3,1292,121
5,20,3,1309,119
5,20,3,1337,112
5,20,3,1349,110
5,20,3,1373,106
5,20,3,1385,104
5,20,3,1404,102
5,20,3,1414,100
5,20,3,1427,98
5,20,3,1434,96
5,20,3,1444,95
5,20,3,1448,95
5,20,3,1454,93
5,20,3,1458,92
5,20,3,1461,92
5,20,3,1463,92
5,20,3,1469,90
5,20,3,1471,90
5,20,3,1475,90
0,22,3,1035,795
5,22,3,1037,790
5,22,3,1037,786
5,22,3,1037,779
5,22,3,1037,773
5,22,3,1037,766
5,22,3,1037,759
5,22,3,1037,750
5,22,3,1037,742
5,22,3,1037,736
5,22,3,1037,730
5,22,3,1038,721
5,22,3,1038,715
5,22,3,1038,706
5,22,3,1038,699
5,22,3,1038,687
5,22,3,1037,680
5,22,3,1037,672
5,22,3,1035,666
5,22,3,1035,654
5,22,3,1035,647
5,22,3,1033,637
5,22,3,1033,628
5,22,3,1031,615
5,22,3,1030,609
5,22,3,1028,598
5,22,3,1028,592
5,22,3,1026,585
5,22,3,1026,578
5,22,3,1026,569
5,22,3,1025,564
5,22,3,1025,555
5,22,3,1025,548
5,22,3,1023,541
5,22,3,1023,537
5,22,3,1021,527
5,22,3,1020,522
5,22,3,1019,515
5,22,3,1017,508
5,22,3,1015,501
5,22,3,1014,496
5,22,3,1011,486
5,22,3,1009,480
5,22,3,1006,472
5,22,3,1004,467
5,22,3,1003,457
5,22,3,999,451
5,22,3,996,440
5,22,3,994,434
5,22,3,989,423
5,22,3,985,414
5,22,3,980,401
5,22,3,976,391
5,22,3,968,375
5,22,3,962,365
5,22,3,954,351
5,22,3,947,341
5,22,3,939,324
5,22,3,933,317
5,22,3,926,306
5,22,3,923,299
5,22,3,915,288
5,22,3,912,283
5,22,3,906,275
5,22,3,904,270
5,22,3,898,264
5,22,3,894,259
5,22,3,890,255
5,22,3,887,250
5,22,3,881,244
5,22,3,877,241
5,22,3,872,235
5,22,3,867,232
5,22,3,863,229
5,22,3,860,226
5,22,3,856,223
5,22,3,846,218
5,22,3,841,217
5,22,3,828,211
5,22,3,821,208
5,22,3,811,204
5,22,3,802,201
5,22,3,789,197
5,22,3,782,194
5,22,3,767,190
5,22,3,756,188
5,22,3,741,182
5,22,3,734,180
5,22,3,721,177
5,22,3,709,173
5,22,3,696,171
5,22,3,686,169
5,22,3,677,168
5,22,3,664,166
5,22,3,654,164
5,22,3,639,162
5,22,3,630,160
5,22,3,617,158
5,22,3,608,158
5,22,3,598,156
5,22,3,589,156
5,22,3,579,155
5,22,3,572,155
5,22,3,562,153
5,22,3,555,153
5,22,3,550,153
5,22,3,546,153
5,22,3,541,153
5,22,3,537,153
5,22,3,532,153
5,22,3,528,153
5,22,3,520,153
5,22,3,516,153
5,22,3,509,153
5,22,3,505,153
5,22,3,498,153
5,22,3,493,153
5,22,3,486,153
5,22,3,480,153
5,22,3,474,153
5,22,3,472,153
5,22,3,465,153
5,22,3,461,153
5,22,3,455,153
5,22,3,451,153
5,22,3,446,153
5,22,3,444,153
0,24,3,865,773
5,24,3,865,769
5,24,3,865,763
5,24,3,865,755
5,24,3,865,749
5,24,3,865,742
5,24,3,865,735
5,24,3,865,726
5,24,3,865,719
5,24,3,863,707
5,24,3,863,700
5,24,3,863,688
5,24,3,863,679
5,24,3,862,666
5,24,3,862,654
5,24,3,860,641
5,24,3,858,629
5,24,3,856,610
5,24,3,856,598
5,24,3,851,579
5,24,3,851,569
5,24,3,847,550
5,24,3,846,535
5,24,3,844,524
5,24,3,842,512
5,24,3,839,496
5,24,3,838,484
5,24,3,833,468
5,24,3,831,458
5,24,3,827,438
5,24,3,825,423
5,24,3,821,402
5,24,3,815,387
5,24,3,811,366
5,24,3,804,346
5,24,3,802,334
5,24,3,798,324
5,24,3,794,305
5,24,3,790,292
5,24,3,784,279
5,24,3,782,269
5,24,3,776,253
5,24,3,770,240
5,24,3,765,232
5,24,3,754,218
5,24,3,751,208
5,24,3,745,201
5,24,3,733,189
5,24,3,727,179
5,24,3,715,169
5,24,3,709,161
5,24,3,695,149
5,24,3,687,141
5,24,3,673,131
5,24,3,665,123
5,24,3,650,113
5,24,3,638,104
5,24,3,623,92
5,24,3,613,88
5,24,3,599,77
5,24,3,586,73
5,24,3,570,63
5,24,3,557,59
5,24,3,541,53
5,24,3,531,51
5,24,3,515,45
5,24,3,503,41
5,24,3,486,37
5,24,3,472,33
5,24,3,453,30
5,24,3,440,28
0,26,3,926,846
5,26,3,926,837
5,26,3,925,830
5,26,3,925,814
5,26,3,923,802
5,26,3,921,787
5,26,3,919,774
5,26,3,915,758
5,26,3,913,743
5,26,3,909,727
5,26,3,907,717
5,26,3,905,699
5,26,3,903,688
5,26,3,901,673
5,26,3,899,661
5,26,3,897,648
5,26,3,895,639
5,26,3,895,623
5,26,3,895,611
5,26,3,893,598
5,26,3,891,589
5,26,3,889,575
5,26,3,887,566
5,26,3,883,551
5,26,3,883,541
5,26,3,880,528
5,26,3,876,518
5,26,3,872,508
5,26,3,871,501
5,26,3,867,488
5,26,3,863,482
5,26,3,858,472
5,26,3,857,464
5,26,3,854,459
5,26,3,851,455
5,26,3,849,444
5,26,3,846,440
5,26,3,841,430
5,26,3,838,425
5,26,3,834,415
5,26,3,831,407
5,26,3,823,395
5,26,3,821,387
5,26,3,816,374
5,26,3,810,367
5,26,3,806,353
5,26,3,802,344
5,26,3,798,328
5,26,3,794,318
5,26,3,786,304
5,26,3,783,295
5,26,3,773,281
5,26,3,767,273
5,26,3,759,259
5,26,3,753,250
5,26,3,746,238
5,26,3,740,231
5,26,3,733,220
5,26,3,728,215
5,26,3,723,206
5,26,3,720,203
5,26,3,717,197
5,26,3,714,193
5,26,3,710,189
5,26,3,707,184
5,26,3,703,180
5,26,3,700,176
5,26,3,692,171
5,26,3,688,168
5,26,3,680,163
5,26,3,675,160
5,26,3,662,155
5,26,3,658,152
5,26,3,642,148
5,26,3,633,144
5,26,3,620,140
5,26,3,610,138
5,26,3,600,135
5,26,3,590,133
5,26,3,572,133
5,26,3,559,131
5,26,3,551,131
5,26,3,544,131
5,26,3,534,131
5,26,3,530,131
5,26,3,520,131
5,26,3,514,131
5,26,3,507,131
5,26,3,498,131
5,26,3,491,131
5,26,3,481,131
5,26,3,477,131
5,26,3,467,131
5,26,3,461,131
5,26,3,455,132
5,26,3,449,132
5,26,3,442,132
0,30,3,889,802
5,30,3,887,794
5,30,3,883,781
5,30,3,879,762
5,30,3,875,747
5,30,3,868,726
5,30,3,864,711
5,30,3,858,692
5,30,3,856,680
5,30,3,850,661
5,30,3,847,650
5,30,3,844,638
5,30,3,840,631
5,30,3,839,618
5,30,3,837,606
5,30,3,835,599
5,30,3,834,592
5,30,3,832,582
5,30,3,830,573
5,30,3,827,563
5,30,3,825,553
5,30,3,821,543
5,30,3,818,533
5,30,3,812,520
5,30,3,808,507
5,30,3,805,498
5,30,3,803,489
5,30,3,797,478
5,30,3,794,471
5,30,3,792,461
5,30,3,789,457
5,30,3,788,451
5,30,3,787,447
5,30,3,785,443
5,30,3,784,441
5,30,3,784,437
5,30,3,784,436
5,30,3,783,434
5,30,3,783,432
5,30,3,783,431
5,30,3,783,430
5,30,3,783,428
5,30,3,783,428
5,30,3,783,427
5,30,3,783,426
5,30,3,783,426
5,30,3,783,425
5,30,3,783,424
5,30,3,783,423
5,30,3,783,421
5,30,3,784,420
5,30,3,784,419
5,30,3,784,417
5,30,3,784,415
5,30,3,784,412
5,30,3,784,409
5,30,3,784,404
5,30,3,784,401
5,30,3,784,396
5,30,3,783,393
5,30,3,781,388
5,30,3,781,386
5,30,3,780,380
5,30,3,779,378
5,30,3,775,372
5,30,3,775,369
5,30,3,775,366
5,30,3,774,362
5,30,3,773,360
5,30,3,773,357
5,30,3,772,354
5,30,3,770,351
5,30,3,770,349
5,30,3,769,346
5,30,3,769,345
5,30,3,769,342
5,30,3,769,340
5,30,3,772,337
5,30,3,773,334
5,30,3,777,330
5,30,3,779,329
5,30,3,785,325
5,30,3,790,322
5,30,3,800,317
5,30,3,812,310
5,30,3,829,302
5,30,3,841,298
5,30,3,860,292
5,30,3,875,285
5,30,3,896,279
5,30,3,911,273
5,30,3,936,266
5,30,3,953,262
5,30,3,981,254
5,30,3,1000,249
5,30,3,1030,239
5,30,3,1049,235
5,30,3,1077,228
5,30,3,1096,224
5,30,3,1121,220
5,30,3,1138,215
5,30,3,1164,207
5,30,3,1181,203
5,30,3,1206,196
5,30,3,1230,190
5,30,3,1247,184
5,30,3,1261,181
5,30,3,1283,175
5,30,3,1298,171
5,30,3,1319,164
5,30,3,1332,160
5,30,3,1351,152
5,30,3,1366,147
5,30,3,1385,141
5,30,3,1397,137
5,30,3,1419,130
5,30,3,1431,126
5,30,3,1451,120
5,30,3,1463,116
0,31,3,1009,809
5,31,3,1011,800
5,31,3,1012,793
5,31,3,1018,778
5,31,3,1022,765
5,31,3,1028,749
